vec-sclr-div,nomp,32,1,2.650600e-05,5.649000e-05
vec-sclr-div,nomp,32,2,2.675000e-05,5.767600e-05
vec-sclr-div,nomp,32,3,2.734600e-05,5.975700e-05
vec-sclr-div,nomp,32,4,2.974200e-05,5.355300e-05
vec-sclr-div,nomp,32,5,2.698500e-05,5.437100e-05
vec-sclr-div,nomp,32,6,2.926000e-05,5.859600e-05
vec-sclr-div,nomp,32,7,2.695300e-05,5.611900e-05
vec-sclr-div,nomp,32,8,2.710900e-05,5.541800e-05
vec-sclr-div,nomp,32,9,2.714900e-05,5.754700e-05
vec-sclr-div,nomp,32,10,2.838100e-05,5.804900e-05
vec-sclr-div,nomp,32,11,2.930300e-05,5.714200e-05
vec-sclr-div,nomp,32,12,2.916700e-05,5.851200e-05
vec-sclr-div,nomp,32,13,2.949200e-05,6.073200e-05
vec-sclr-div,nomp,32,14,3.041400e-05,6.082500e-05
vec-sclr-div,nomp,32,15,2.898200e-05,5.866700e-05
vec-sclr-div,nomp,32,16,2.028600e-05,5.621700e-05
vec-sclr-div,nomp,32,17,2.018900e-05,6.501300e-05
vec-sclr-div,nomp,32,18,1.939700e-05,5.733100e-05
vec-sclr-div,nomp,32,19,2.106700e-05,5.720500e-05
vec-sclr-div,nomp,32,20,1.928500e-05,5.287700e-05
vec-sclr-div,nomp,32,21,2.044200e-05,5.920200e-05
vec-sclr-div,nomp,32,22,2.031000e-05,5.551800e-05
vec-sclr-div,nomp,32,23,2.117100e-05,5.684900e-05
vec-sclr-div,nomp,32,24,1.822000e-05,5.357700e-05
vec-sclr-div,nomp,32,25,1.829700e-05,5.363900e-05
vec-sclr-div,nomp,32,26,1.822200e-05,5.423500e-05
vec-sclr-div,nomp,32,27,2.027400e-05,5.765700e-05
vec-sclr-div,nomp,32,28,1.884100e-05,5.748900e-05
vec-sclr-div,nomp,32,29,1.862700e-05,5.405100e-05
vec-sclr-div,nomp,32,30,1.883700e-05,5.351400e-05
vec-sclr-div,nomp,32,31,1.896200e-05,5.430700e-05
vec-sclr-div,nomp,32,32,1.863600e-05,5.419400e-05
vec-sclr-div,nomp,32,33,2.059300e-05,5.724100e-05
vec-sclr-div,nomp,32,34,2.065500e-05,5.703100e-05
vec-sclr-div,nomp,32,35,2.148200e-05,5.756600e-05
vec-sclr-div,nomp,32,36,2.033800e-05,5.812800e-05
vec-sclr-div,nomp,32,37,2.107700e-05,5.842100e-05
vec-sclr-div,nomp,32,38,2.153700e-05,5.731600e-05
vec-sclr-div,nomp,32,39,2.089100e-05,5.691000e-05
vec-sclr-div,nomp,32,40,2.076300e-05,5.684700e-05
vec-sclr-div,nomp,32,41,2.097500e-05,5.716800e-05
vec-sclr-div,nomp,32,42,2.125100e-05,6.279200e-05
vec-sclr-div,nomp,32,43,3.020800e-05,6.070700e-05
vec-sclr-div,nomp,32,44,2.081700e-05,5.725900e-05
vec-sclr-div,nomp,32,45,2.098400e-05,5.759300e-05
vec-sclr-div,nomp,32,46,2.054800e-05,5.772300e-05
vec-sclr-div,nomp,32,47,2.085100e-05,5.765600e-05
vec-sclr-div,nomp,32,48,2.076600e-05,5.607300e-05
vec-sclr-div,nomp,32,49,2.136800e-05,5.793500e-05
vec-sclr-div,nomp,32,50,2.065100e-05,5.793000e-05
vec-sclr-div,nomp,32,51,2.131400e-05,5.719700e-05
vec-sclr-div,nomp,32,52,2.124500e-05,5.772700e-05
vec-sclr-div,nomp,32,53,2.170100e-05,5.768800e-05
vec-sclr-div,nomp,32,54,2.037100e-05,5.681300e-05
vec-sclr-div,nomp,32,55,2.038100e-05,5.678300e-05
vec-sclr-div,nomp,32,56,2.091800e-05,5.784400e-05
vec-sclr-div,nomp,32,57,2.061300e-05,5.806600e-05
vec-sclr-div,nomp,32,58,2.046200e-05,5.899400e-05
vec-sclr-div,nomp,32,59,2.083800e-05,5.870700e-05
vec-sclr-div,nomp,32,60,2.168700e-05,5.884200e-05
vec-sclr-div,nomp,32,61,2.093600e-05,5.905300e-05
vec-sclr-div,nomp,32,62,2.057000e-05,5.847000e-05
vec-sclr-div,nomp,32,63,2.031300e-05,5.834100e-05
vec-sclr-div,nomp,32,64,2.129500e-05,5.907800e-05
vec-sclr-div,nomp,32,65,2.118700e-05,5.730800e-05
vec-sclr-div,nomp,32,66,2.045500e-05,5.656800e-05
vec-sclr-div,nomp,32,67,2.105900e-05,5.772500e-05
vec-sclr-div,nomp,32,68,2.153500e-05,5.617900e-05
vec-sclr-div,nomp,32,69,2.007000e-05,5.710700e-05
vec-sclr-div,nomp,32,70,2.038900e-05,5.635700e-05
vec-sclr-div,nomp,32,71,2.027800e-05,5.687000e-05
vec-sclr-div,nomp,32,72,2.056200e-05,5.665100e-05
vec-sclr-div,nomp,32,73,2.046300e-05,5.663800e-05
vec-sclr-div,nomp,32,74,2.022000e-05,5.895900e-05
vec-sclr-div,nomp,32,75,2.151400e-05,5.973900e-05
vec-sclr-div,nomp,32,76,1.997000e-05,5.721500e-05
vec-sclr-div,nomp,32,77,2.028300e-05,5.722200e-05
